strain,stress_MPa,elastic_strain,plastic_strain
0.00479,343.84404585446384,0.004703748917297727,8.625108270227284e-05
0.0048000000000000004,344.42195838322664,0.004711654697444961,8.834530255503927e-05
0.00481,344.9971618722826,0.00471952341822548,9.047658177451998e-05
0.0048200000000000005,345.5696391301137,0.0047273548444612,9.26451555388003e-05
0.00483,346.1393736430422,0.004735148750246815,9.485124975318511e-05
0.0048400000000000006,346.7063495841744,0.0047429049190721535,9.709508092784706e-05
0.00485,347.2705518214618,0.0047506231439324465,9.937685606755363e-05
0.004860000000000001,347.831965924869,0.004758303227426389,0.00010169677257361193
0.00487,348.3905781726453,0.004765944981841933,0.00010405501815806753
0.004880000000000001,348.94637555669806,0.004773548229229796,0.00010645177077020507
0.00489,349.4993457870652,0.00478111280146464,0.00010888719853536025
0.004900000000000001,350.0494772954926,0.004788638540294016,0.00011136145970598501
0.00491,350.5967592381186,0.004796125297375083,0.00011387470262491737
0.004920000000000001,351.1411814972745,0.00480357293429924,0.00011642706570076048
0.00493,351.6827346824093,0.004810981322604779,0.00011901867739522176
0.004940000000000001,352.22141013015175,0.004818350343777726,0.00012164965622227502
0.00495,352.7571999035207,0.004825679889241049,0.0001243201107589513
0.00496,353.2900967903032,0.004832969860332465,0.00012703013966753468
0.0049700000000000005,353.82009430061487,0.004840220168271066,0.00012977983172893486
0.00498,354.34718666366246,0.00484743073411303,0.00013256926588697034
0.0049900000000000005,354.87136882373136,0.004854601488696735,0.00013539851130326547
0.005,355.3926364354181,0.00486173237257754,0.00013826762742246042
0.0050100000000000006,355.9109858581336,0.0048688233359525795,0.00014117666404742102
0.00502,356.42641414990123,0.00487587433857594,0.00014412566142405978
0.005030000000000001,356.93891906047713,0.00488288534966453,0.00014711465033547064
0.00504,357.44849902381964,0.00488985634779507,0.00015014365220492997
0.005050000000000001,357.9551531499359,0.004896787320792556,0.00015321267920744442
0.00506,358.4588812161354,0.004903678265610607,0.0001563217343893931
0.005070000000000001,358.9596836577198,0.004910529188204101,0.0001594708117958997
0.00508,359.4575615581397,0.004917340103394524,0.0001626598966054764
0.005090000000000001,359.95251663864883,0.004924111034728438,0.00016588896527156265
0.0051,360.4445512474863,0.004930842014329498,0.00016915798567050232
